,TPR,FPR
gb,0.0,0.0
gb_ipw,90.0,79.01234567901234
wrangler_23,60.0,35.80246913580247
wrangler_16,70.0,88.88888888888889
gb_23,100.0,100.0
gb_16,100.0,100.0
