,TPR,FPR
gb,0.0,0.0
gb_ipw,100.0,48.554913294797686
wrangler_23,15.0,1.1560693641618498
wrangler_16,5.0,0.5780346820809249
gb_23,0.0,0.0
gb_16,0.0,0.0
