,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,0.0,0.0,0.0
wrangler_23,80.0,64.28571428571429,50.0
wrangler_16,60.0,57.142857142857146,50.0
gb_23,0.0,0.0,0.0
gb_16,100.0,100.0,100.0
