,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,1.7543859649122806,80.0,100.0
wrangler_23,91.2280701754386,95.0,100.0
wrangler_16,0.0,0.0,0.0
gb_23,92.98245614035088,95.0,100.0
gb_16,92.98245614035088,95.0,100.0
