,<95,<99,99+
gb_opt,23.214285714285715,52.77777777777778,78.57142857142857
gb_ipw_opt,60.71428571428571,80.55555555555556,85.71428571428571
wrangler,71.42857142857143,66.66666666666666,64.28571428571429
