,Correlation,Causal
0,0.0,0.0
1,20.0,21.142857142857142
2,20.0,21.142857142857142
3,20.0,21.142857142857142
4,33.714285714285715,38.857142857142854
5,33.714285714285715,38.857142857142854
6,33.714285714285715,38.857142857142854
7,33.714285714285715,39.42857142857143
8,33.714285714285715,39.42857142857143
9,33.714285714285715,39.42857142857143
10,33.714285714285715,39.42857142857143
11,33.714285714285715,39.42857142857143
12,33.714285714285715,39.42857142857143
13,100.0,100.0
