,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,28.834355828220858,0.0,0.0,0.0,0.0
4,0.0,37.055837563451774,0.0,0.0,0.0,0.0
5,0.0,49.38775510204081,0.0,0.0,0.0,0.0
6,0.0,63.52941176470588,0.0,0.0,0.0,0.0
7,0.0,70.61611374407583,0.0,0.0,0.0,0.0
8,0.0,74.16666666666667,0.0,0.0,0.0,0.0
9,0.0,75.3479125248509,0.0,0.0,0.0,0.0
10,0.0,74.80314960629921,0.0,0.0,0.0,0.0
11,0.0,74.21875,0.0,0.0,0.0,0.0
12,0.0,73.83720930232558,0.0,0.0,0.0,0.0
13,0.0,73.69439071566731,0.0,0.0,0.0,0.0
