,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,93.33333333333333,100.0,100.0
wrangler_23,13.333333333333334,11.11111111111111,0.0
wrangler_16,0.0,0.0,0.0
gb_23,100.0,100.0,100.0
gb_16,0.0,0.0,0.0
