,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,90.9090909090909,97.82608695652173,63.63636363636363
wrangler_23,81.81818181818181,89.1304347826087,45.45454545454545
wrangler_16,52.27272727272727,36.95652173913044,18.181818181818183
gb_23,0.0,0.0,0.0
gb_16,0.0,0.0,0.0
