,<95,<99,99+
gb,97.5609756097561,100.0,100.0
gb_ipw,97.5609756097561,100.0,100.0
wrangler_23,100.0,100.0,100.0
wrangler_16,100.0,100.0,100.0
gb_23,100.0,100.0,100.0
gb_16,14.634146341463415,12.820512820512821,0.0
