,<95,<99,99+
gb,100.0,100.0,58.333333333333336
gb_ipw,100.0,100.0,58.333333333333336
wrangler_23,100.0,100.0,58.333333333333336
wrangler_16,73.33333333333333,81.3953488372093,41.666666666666664
gb_23,100.0,100.0,58.333333333333336
gb_16,100.0,100.0,58.333333333333336
