,<95,<99,99+
gb,18.125,28.90625,25.0
gb_ipw,74.375,79.6875,81.25
wrangler_23,15.0,25.78125,18.75
wrangler_16,0.0,0.0,0.0
gb_23,17.5,35.15625,31.25
gb_16,0.0,2.34375,0.0
