,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,100.0,100.0
1,0.0,0.0,0.0,0.0,100.0,100.0
2,0.0,40.0,0.0,0.0,100.0,100.0
3,0.0,21.052631578947366,0.0,0.0,100.0,100.0
4,0.0,10.256410256410255,0.0,0.0,89.74358974358975,100.0
5,0.0,6.896551724137931,0.0,0.0,87.93103448275862,100.0
6,0.0,26.923076923076923,0.0,0.0,87.17948717948718,100.0
7,0.0,20.388349514563107,0.0,0.0,80.58252427184466,100.0
8,0.0,35.9375,0.0,0.0,74.21875,100.0
9,0.0,46.75324675324675,0.0,0.0,66.88311688311688,100.0
10,0.0,43.11377245508982,0.0,0.0,62.27544910179641,100.0
11,0.0,46.02272727272727,0.0,0.0,60.79545454545454,100.0
12,0.0,49.46808510638298,0.0,0.0,58.51063829787234,100.0
13,4.081632653061225,51.53061224489795,0.0,0.0,57.14285714285714,100.0
14,7.8431372549019605,53.431372549019606,0.0,0.0,55.88235294117647,100.0
15,10.047846889952153,54.54545454545454,0.0,0.0,55.02392344497608,100.0
16,11.737089201877934,55.39906103286385,0.0,0.0,53.990610328638496,100.0
17,13.36405529953917,56.22119815668203,0.0,0.0,53.45622119815668,100.0
18,13.761467889908257,56.42201834862385,0.0,0.0,53.21100917431193,100.0
19,14.15525114155251,56.62100456621004,0.0,0.0,52.96803652968036,100.0
20,14.93212669683258,57.01357466063348,0.0,0.0,52.488687782805435,100.0
