,TPR,FPR
gb,0.0,0.0
gb_ipw,61.26126126126126,0.0
wrangler_23,100.0,100.0
wrangler_16,100.0,100.0
gb_23,0.0,0.0
gb_16,54.054054054054056,0.10582010582010581
