,TPR,FPR
gb,98.9795918367347,84.09893992932862
gb_ipw,98.9795918367347,84.09893992932862
wrangler_23,98.9795918367347,100.0
wrangler_16,98.9795918367347,100.0
gb_23,98.9795918367347,100.0
gb_16,98.9795918367347,100.0
