,TPR,FPR
gb,0.0,0.0
gb_ipw,100.0,98.78787878787878
wrangler_23,100.0,95.15151515151516
wrangler_16,0.0,0.0
gb_23,100.0,81.81818181818181
gb_16,100.0,89.6969696969697
