,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,100.0,100.0,100.0,100.0
1,0.0,0.0,100.0,100.0,100.0,97.84946236559139
2,52.307692307692314,52.307692307692314,100.0,100.0,100.0,89.74358974358975
3,66.90391459074732,66.90391459074732,100.0,100.0,100.0,80.0711743772242
4,57.974683544303794,76.45569620253164,100.0,100.0,100.0,67.34177215189874
5,61.21495327102804,78.27102803738318,100.0,100.0,100.0,62.850467289719624
6,61.92660550458715,78.6697247706422,100.0,100.0,100.0,61.69724770642202
7,62.10045662100456,78.76712328767124,100.0,100.0,100.0,61.41552511415526
8,62.1867881548975,78.81548974943053,100.0,100.0,100.0,61.27562642369021
9,62.272727272727266,78.86363636363637,100.0,100.0,100.0,61.13636363636363
10,62.358276643990926,78.91156462585033,100.0,100.0,100.0,60.997732426303855
