,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,17.142857142857142,0.0,0.0,0.0,0.0
6,0.0,40.0,0.0,0.0,0.0,0.0
7,0.0,30.985915492957744,0.0,0.0,0.0,0.0
8,0.0,26.190476190476193,0.0,0.0,0.0,0.0
9,0.0,21.568627450980394,0.0,0.0,0.0,0.0
10,0.0,18.96551724137931,0.0,0.0,0.0,0.0
11,0.0,16.541353383458645,0.0,0.0,0.0,0.0
12,0.0,15.384615384615385,0.0,0.0,0.0,0.0
13,0.0,14.56953642384106,0.0,0.0,0.0,0.0
14,0.0,13.664596273291925,0.0,0.0,0.0,0.0
15,0.0,13.580246913580247,0.0,0.0,0.0,0.0
16,0.0,13.17365269461078,0.0,0.0,0.0,0.0
17,0.0,12.865497076023392,0.0,0.0,0.0,0.0
18,0.0,12.790697674418606,0.0,0.0,0.0,0.0
19,0.0,12.643678160919542,0.0,0.0,0.0,0.0
