,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,55.26315789473685,0.0,0.0,7.894736842105263,0.0
3,0.0,42.0,0.0,0.0,12.0,0.0
4,0.0,38.095238095238095,0.0,0.0,12.698412698412698,0.0
5,0.0,40.54054054054054,0.0,0.0,17.56756756756757,0.0
6,0.0,42.69662921348314,0.0,0.0,22.47191011235955,0.0
7,0.0,40.86021505376344,0.0,0.0,23.655913978494624,0.0
8,0.0,40.816326530612244,0.0,0.0,25.510204081632654,0.0
9,0.0,42.45283018867924,0.0,0.0,26.41509433962264,0.0
10,0.0,45.535714285714285,0.0,0.0,28.57142857142857,0.0
11,0.0,48.30508474576271,0.0,0.0,29.66101694915254,0.0
12,0.0,46.400000000000006,0.0,0.0,32.800000000000004,0.0
13,0.0,45.11278195488722,0.0,0.0,35.338345864661655,0.0
14,0.0,49.30555555555556,0.0,0.0,38.88888888888889,0.0
15,0.0,47.97297297297297,0.0,0.0,40.54054054054054,0.0
16,0.0,47.05882352941176,0.0,0.0,41.830065359477125,0.0
17,0.0,44.171779141104295,0.0,0.0,45.39877300613497,0.0
