,TPR,FPR
gb,27.272727272727273,60.714285714285715
gb_ipw,90.9090909090909,96.42857142857143
wrangler_23,100.0,100.0
wrangler_16,100.0,100.0
gb_23,100.0,100.0
gb_16,100.0,100.0
