,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,100.0,100.0,100.0,100.0
2,0.0,0.0,100.0,100.0,100.0,100.0
3,0.0,0.0,100.0,100.0,100.0,100.0
4,0.0,0.0,100.0,100.0,100.0,100.0
5,0.0,0.0,100.0,100.0,100.0,100.0
6,0.0,0.0,100.0,100.0,100.0,100.0
7,0.0,0.0,100.0,100.0,100.0,100.0
8,0.0,0.0,100.0,100.0,100.0,100.0
9,0.0,0.0,100.0,100.0,100.0,100.0
10,0.0,0.0,100.0,100.0,100.0,100.0
11,0.0,0.0,100.0,100.0,100.0,100.0
12,0.0,0.0,100.0,100.0,100.0,100.0
13,0.0,0.0,100.0,100.0,100.0,100.0
14,0.0,0.0,100.0,100.0,100.0,100.0
15,0.0,0.0,100.0,100.0,100.0,100.0
16,0.0,0.0,100.0,100.0,100.0,100.0
17,0.0,0.0,100.0,100.0,100.0,100.0
18,0.0,0.0,100.0,100.0,100.0,100.0
19,0.0,0.0,100.0,100.0,100.0,100.0
20,0.0,0.0,100.0,100.0,100.0,100.0
21,0.0,0.0,100.0,100.0,100.0,100.0
22,0.0,0.0,100.0,100.0,100.0,100.0
23,0.0,0.0,100.0,100.0,100.0,100.0
24,0.0,0.0,100.0,100.0,100.0,100.0
25,0.0,0.0,100.0,100.0,100.0,100.0
26,0.0,0.0,100.0,100.0,100.0,100.0
27,0.0,0.0,100.0,100.0,100.0,100.0
28,0.0,0.0,100.0,100.0,100.0,100.0
29,0.0,31.57894736842105,100.0,100.0,100.0,100.0
30,0.0,31.57894736842105,100.0,100.0,100.0,100.0
31,0.0,31.57894736842105,100.0,100.0,100.0,100.0
32,0.0,42.10526315789473,100.0,100.0,100.0,100.0
33,0.0,47.368421052631575,100.0,100.0,100.0,100.0
34,0.0,57.89473684210527,100.0,100.0,100.0,100.0
35,0.0,57.89473684210527,100.0,100.0,100.0,100.0
36,0.0,57.89473684210527,100.0,100.0,100.0,100.0
37,0.0,57.89473684210527,100.0,100.0,100.0,100.0
38,0.0,57.89473684210527,100.0,100.0,100.0,100.0
39,0.0,100.0,100.0,100.0,100.0,100.0
40,0.0,100.0,100.0,100.0,100.0,100.0
41,89.47368421052632,100.0,100.0,100.0,100.0,100.0
42,89.47368421052632,100.0,100.0,100.0,100.0,100.0
43,89.47368421052632,100.0,100.0,100.0,100.0,100.0
44,89.47368421052632,100.0,100.0,100.0,100.0,100.0
45,89.47368421052632,100.0,100.0,100.0,100.0,100.0
46,89.47368421052632,100.0,100.0,100.0,100.0,100.0
47,89.47368421052632,100.0,100.0,100.0,100.0,100.0
48,89.47368421052632,100.0,100.0,100.0,100.0,100.0
49,89.47368421052632,100.0,100.0,100.0,100.0,100.0
50,89.47368421052632,100.0,100.0,100.0,100.0,100.0
51,89.47368421052632,100.0,100.0,100.0,100.0,100.0
52,89.47368421052632,100.0,100.0,100.0,100.0,100.0
53,89.47368421052632,100.0,100.0,100.0,100.0,100.0
54,89.47368421052632,100.0,100.0,100.0,100.0,100.0
55,89.47368421052632,100.0,100.0,100.0,100.0,100.0
56,89.47368421052632,100.0,100.0,100.0,100.0,100.0
57,89.47368421052632,100.0,100.0,100.0,100.0,100.0
58,89.47368421052632,100.0,100.0,100.0,100.0,100.0
59,89.47368421052632,100.0,100.0,100.0,100.0,100.0
60,89.47368421052632,100.0,100.0,100.0,100.0,100.0
61,89.47368421052632,100.0,100.0,100.0,100.0,100.0
62,89.47368421052632,100.0,100.0,100.0,100.0,100.0
63,89.47368421052632,100.0,100.0,100.0,100.0,100.0
64,89.47368421052632,100.0,100.0,100.0,100.0,100.0
65,89.47368421052632,100.0,100.0,100.0,100.0,100.0
66,89.47368421052632,100.0,100.0,100.0,100.0,100.0
67,89.47368421052632,100.0,100.0,100.0,100.0,100.0
68,89.47368421052632,100.0,100.0,100.0,100.0,100.0
69,89.47368421052632,100.0,100.0,100.0,100.0,100.0
70,89.47368421052632,100.0,100.0,100.0,100.0,100.0
71,89.47368421052632,100.0,100.0,100.0,100.0,100.0
72,89.47368421052632,100.0,100.0,100.0,100.0,100.0
73,100.0,100.0,100.0,100.0,100.0,100.0
