,<95,<99,99+
gb,56.60377358490566,97.22222222222223,100.0
gb_ipw,56.60377358490566,97.22222222222223,100.0
wrangler_23,100.0,100.0,100.0
wrangler_16,100.0,100.0,100.0
gb_23,100.0,100.0,100.0
gb_16,0.0,2.7777777777777777,0.0
