,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,100.0,100.0,100.0
wrangler_23,100.0,100.0,100.0
wrangler_16,69.23076923076923,79.16666666666667,85.71428571428571
gb_23,0.0,0.0,0.0
gb_16,0.0,0.0,0.0
