,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,62.0,62.5,70.0
wrangler_23,2.0,0.0,10.0
wrangler_16,88.0,90.0,80.0
gb_23,0.0,0.0,0.0
gb_16,0.0,0.0,0.0
