,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,73.46938775510205,75.60975609756098,100.0
wrangler_23,95.91836734693878,78.04878048780488,100.0
wrangler_16,95.91836734693878,78.04878048780488,100.0
gb_23,95.91836734693878,78.04878048780488,100.0
gb_16,95.91836734693878,78.04878048780488,100.0
