,TPR,FPR
gb,0.0,0.0
gb_ipw,21.05263157894737,1.2121212121212122
wrangler_23,100.0,100.0
wrangler_16,100.0,100.0
gb_23,0.0,0.0
gb_16,0.0,0.0
