,TPR,FPR
gb,0.0,0.0
gb_ipw,84.21052631578948,6.0606060606060606
wrangler_23,100.0,100.0
wrangler_16,100.0,4.848484848484849
gb_23,0.0,1.2121212121212122
gb_16,100.0,0.0
