,TPR,FPR
gb,0.0,0.0
gb_ipw,31.57894736842105,3.048780487804878
wrangler_23,100.0,100.0
wrangler_16,0.0,0.0
gb_23,52.63157894736842,3.658536585365854
gb_16,0.0,0.0
