,TPR,FPR
gb,100.0,20.858895705521473
gb_ipw,100.0,20.858895705521473
wrangler_23,100.0,76.07361963190183
wrangler_16,100.0,100.0
gb_23,100.0,34.355828220858896
gb_16,0.0,0.0
