,TPR,FPR
gb,0.0,0.5868544600938967
gb_ipw,99.07407407407408,10.56338028169014
wrangler_23,100.0,100.0
wrangler_16,100.0,100.0
gb_23,100.0,100.0
gb_16,100.0,100.0
