,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,100.0,100.0,75.0
wrangler_23,100.0,100.0,75.0
wrangler_16,5.0,3.8461538461538463,0.0
gb_23,100.0,100.0,75.0
gb_16,35.0,30.76923076923077,25.0
