,TPR,FPR
gb,0.0,0.0
gb_ipw,0.0,0.0
wrangler_23,40.0,1.5873015873015872
wrangler_16,100.0,100.0
gb_23,0.0,0.0
gb_16,40.0,3.1746031746031744
