,TPR,FPR
gb,0.0,0.0
gb_ipw,100.0,79.70149253731343
wrangler_23,100.0,80.0
wrangler_16,97.43589743589743,42.985074626865675
gb_23,100.0,79.70149253731343
gb_16,0.0,0.0
