,TPR,FPR
gb,75.13611615245009,0.1689545934530095
gb_ipw,100.0,99.95776135163675
wrangler_23,100.0,100.0
wrangler_16,100.0,81.81626187961986
gb_23,100.0,81.81626187961986
gb_16,0.0,0.0
