,TPR,FPR
gb,0.0,0.0
gb_ipw,0.0,0.0
wrangler_23,76.92307692307692,51.42857142857143
wrangler_16,92.3076923076923,60.95238095238095
gb_23,7.6923076923076925,38.095238095238095
gb_16,100.0,100.0
