,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,77.77777777777779,94.44444444444444
2,0.0,0.0,5.555555555555555,0.0,83.33333333333334,100.0
3,0.0,0.0,11.11111111111111,0.0,83.33333333333334,100.0
4,0.0,0.0,33.33333333333333,5.555555555555555,83.33333333333334,100.0
5,0.0,0.0,38.88888888888889,5.555555555555555,88.88888888888889,100.0
6,0.0,0.0,50.0,5.555555555555555,100.0,100.0
7,0.0,0.0,72.22222222222221,11.11111111111111,100.0,100.0
8,0.0,0.0,77.77777777777779,11.11111111111111,100.0,100.0
9,0.0,0.0,83.33333333333334,11.11111111111111,100.0,100.0
10,0.0,0.0,83.33333333333334,27.77777777777778,100.0,100.0
11,0.0,0.0,83.33333333333334,38.88888888888889,100.0,100.0
12,0.0,0.0,83.33333333333334,55.55555555555556,100.0,100.0
13,0.0,0.0,83.33333333333334,66.66666666666666,100.0,100.0
14,77.77777777777779,77.77777777777779,88.88888888888889,66.66666666666666,100.0,100.0
15,77.77777777777779,77.77777777777779,94.44444444444444,66.66666666666666,100.0,100.0
16,77.77777777777779,77.77777777777779,94.44444444444444,66.66666666666666,100.0,100.0
17,77.77777777777779,77.77777777777779,94.44444444444444,72.22222222222221,100.0,100.0
18,77.77777777777779,77.77777777777779,94.44444444444444,72.22222222222221,100.0,100.0
19,77.77777777777779,77.77777777777779,94.44444444444444,72.22222222222221,100.0,100.0
20,77.77777777777779,77.77777777777779,94.44444444444444,72.22222222222221,100.0,100.0
21,77.77777777777779,77.77777777777779,94.44444444444444,72.22222222222221,100.0,100.0
22,77.77777777777779,77.77777777777779,100.0,72.22222222222221,100.0,100.0
23,77.77777777777779,77.77777777777779,100.0,72.22222222222221,100.0,100.0
24,77.77777777777779,77.77777777777779,100.0,77.77777777777779,100.0,100.0
25,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
26,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
27,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
28,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
29,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
30,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
31,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
32,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
33,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
34,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
35,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
36,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
37,77.77777777777779,77.77777777777779,100.0,83.33333333333334,100.0,100.0
38,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
39,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
40,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
41,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
42,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
43,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
44,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
45,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
46,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
47,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
48,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
49,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
50,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
51,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
52,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
53,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
54,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
55,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
56,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
57,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
58,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
59,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
60,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
61,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
62,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
63,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
64,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
65,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
66,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
67,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
68,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
69,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
70,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
71,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
72,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
73,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
74,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
75,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
76,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
77,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
78,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
79,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
80,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
81,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
82,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
83,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
84,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
85,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
86,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
87,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
88,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
89,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
90,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
91,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
92,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
93,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
94,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
95,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
96,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
97,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
98,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
99,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
100,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
101,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
102,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
103,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
104,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
105,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
106,77.77777777777779,77.77777777777779,100.0,88.88888888888889,100.0,100.0
107,100.0,100.0,100.0,100.0,100.0,100.0
