,TPR,FPR
gb,0.0,0.0
gb_ipw,100.0,0.0
wrangler_23,0.0,0.0
wrangler_16,0.0,0.0
gb_23,0.0,2.4691358024691357
gb_16,78.94736842105263,23.45679012345679
