,TPR,FPR
gb,0.0,0.0
gb_ipw,100.0,100.0
wrangler_23,100.0,65.3731343283582
wrangler_16,100.0,100.0
gb_23,5.128205128205129,0.5970149253731343
gb_16,100.0,61.492537313432834
