,TPR,FPR
gb,0.0,0.0
gb_ipw,100.0,45.070422535211264
wrangler_23,1.0101010101010102,2.2300469483568075
wrangler_16,0.0,1.1737089201877935
gb_23,0.0,0.0
gb_16,0.0,0.0
