,TPR,FPR
gb,0.0,0.0
gb_ipw,73.6842105263158,1.8072289156626506
wrangler_23,100.0,100.0
wrangler_16,100.0,100.0
gb_23,100.0,100.0
gb_16,89.47368421052632,91.56626506024097
