,<95,<99,99+
gb,100.0,93.93939393939394,100.0
gb_ipw,100.0,100.0,100.0
wrangler_23,0.0,0.0,0.0
wrangler_16,0.0,0.0,0.0
gb_23,0.0,27.272727272727273,44.44444444444444
gb_16,0.0,15.151515151515152,66.66666666666667
