,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,68.29268292682927,67.21311475409836,70.0
wrangler_23,0.0,0.0,0.0
wrangler_16,0.0,0.0,0.0
gb_23,53.65853658536585,62.295081967213115,40.0
gb_16,39.02439024390244,26.229508196721312,30.0
