,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,92.3076923076923,100.0,100.0
wrangler_23,3.8461538461538463,0.0,0.0
wrangler_16,0.0,0.0,0.0
gb_23,65.38461538461539,38.095238095238095,40.0
gb_16,96.15384615384616,100.0,100.0
