,<95,<99,99+
gb,100.0,100.0,100.0
gb_ipw,100.0,100.0,100.0
wrangler_23,100.0,100.0,100.0
wrangler_16,3.5714285714285716,9.090909090909092,0.0
gb_23,100.0,100.0,100.0
gb_16,0.0,0.0,0.0
