,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,15.217391304347826,27.906976744186046,54.54545454545455
wrangler_23,0.0,0.0,0.0
wrangler_16,0.0,0.0,0.0
gb_23,13.043478260869565,16.27906976744186,27.272727272727273
gb_16,13.043478260869565,20.930232558139537,0.0
