,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,93.75,100.0,100.0
wrangler_23,93.75,100.0,100.0
wrangler_16,93.75,100.0,100.0
gb_23,89.58333333333333,90.2439024390244,90.0
gb_16,64.58333333333333,70.73170731707317,85.0
