,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,64.28571428571429,70.2127659574468,72.72727272727273
wrangler_23,64.28571428571429,70.2127659574468,72.72727272727273
wrangler_16,64.28571428571429,70.2127659574468,72.72727272727273
gb_23,47.61904761904762,44.680851063829785,54.54545454545455
gb_16,40.476190476190474,44.680851063829785,54.54545454545455
