,<95,<99,99+
gb,2.272727272727273,5.555555555555555,100.0
gb_ipw,100.0,100.0,100.0
wrangler_23,100.0,100.0,90.0
wrangler_16,100.0,100.0,100.0
gb_23,4.545454545454546,5.555555555555555,20.0
gb_16,56.81818181818182,80.55555555555556,40.0
