,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,85.71428571428571,60.0,100.0
wrangler_23,85.71428571428571,60.0,100.0
wrangler_16,0.0,0.0,0.0
gb_23,85.71428571428571,60.0,100.0
gb_16,85.71428571428571,60.0,100.0
