,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,100.0,100.0,100.0
wrangler_23,100.0,100.0,100.0
wrangler_16,100.0,100.0,100.0
gb_23,58.8235294117647,100.0,75.0
gb_16,23.529411764705884,16.666666666666668,25.0
