,<95,<99,99+
gb,100.0,100.0,100.0
gb_ipw,100.0,100.0,100.0
wrangler_23,16.666666666666668,22.22222222222222,25.0
wrangler_16,83.33333333333333,100.0,100.0
gb_23,0.0,0.0,0.0
gb_16,100.0,100.0,100.0
