,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,14.545454545454545,20.0,0.0
wrangler_23,0.0,2.5,0.0
wrangler_16,0.0,0.0,0.0
gb_23,1.8181818181818181,2.5,0.0
gb_16,0.0,0.0,0.0
