,TPR,FPR
gb,0.0,0.0
gb_ipw,100.0,95.53990610328638
wrangler_23,100.0,99.53051643192488
wrangler_16,89.8989898989899,39.906103286384976
gb_23,100.0,64.78873239436619
gb_16,0.0,0.0
