,TPR,FPR
gb,100.0,4.597701149425287
gb_ipw,100.0,100.0
wrangler_23,100.0,100.0
wrangler_16,10.0,4.597701149425287
gb_23,100.0,95.40229885057471
gb_16,0.0,0.0
