,TPR,FPR
gb,0.0,0.0
gb_ipw,97.97979797979798,26.72112018669778
wrangler_23,0.0,1.0501750291715286
wrangler_16,0.0,1.1668611435239207
gb_23,0.0,0.0
gb_16,0.0,0.0
