,TPR,FPR
gb,0.0,0.0
gb_ipw,100.0,100.0
wrangler_23,9.6045197740113,5.108556832694764
wrangler_16,0.0,0.0
gb_23,0.0,2.1711366538952745
gb_16,31.073446327683616,2.0434227330779056
