,TPR,FPR
gb,0.0,0.0
gb_ipw,100.0,100.0
wrangler_23,21.73913043478261,9.145129224652088
wrangler_16,19.565217391304348,3.1809145129224654
gb_23,3.260869565217391,0.7952286282306164
gb_16,0.0,0.0
