,TPR,FPR
gb,100.0,11.627906976744185
gb_ipw,100.0,11.627906976744185
wrangler_23,50.0,43.02325581395349
wrangler_16,0.0,0.0
gb_23,100.0,100.0
gb_16,0.0,0.0
