,TPR,FPR
gb,100.0,61.40350877192982
gb_ipw,100.0,61.40350877192982
wrangler_23,100.0,100.0
wrangler_16,61.53846153846154,1.7543859649122806
gb_23,100.0,100.0
gb_16,0.0,0.0
