,TPR,FPR
gb,0.0,0.0
gb_ipw,88.88888888888889,84.84848484848484
wrangler_23,100.0,61.36363636363637
wrangler_16,0.0,0.0
gb_23,100.0,100.0
gb_16,100.0,100.0
