,<95,<99,99+
gb,0.0,0.0,0.0
gb_ipw,0.0,0.0,0.0
wrangler_23,100.0,100.0,100.0
wrangler_16,42.857142857142854,37.5,50.0
gb_23,100.0,100.0,100.0
gb_16,100.0,100.0,100.0
