,TPR,FPR
gb,0.0,0.0
gb_ipw,94.0,15.741789354473386
wrangler_23,92.0,74.17893544733862
wrangler_16,0.0,0.0
gb_23,94.0,100.0
gb_16,94.0,84.93771234428085
