,TPR,FPR
gb,0.0,0.0
gb_ipw,100.0,25.0
wrangler_23,0.0,2.803738317757009
wrangler_16,0.0,1.6355140186915889
gb_23,0.0,0.0
gb_16,0.0,0.0
