,TPR,FPR
gb,0.0,0.0
gb_ipw,89.28571428571429,25.90909090909091
wrangler_23,0.0,0.0
wrangler_16,100.0,66.36363636363636
gb_23,0.0,0.45454545454545453
gb_16,0.0,0.0
